sent_id	clause_text	word_n	character_n
train-s744	成本也高	3	4
train-s745	但农田施用的化肥农药和少量生产生活污水的污染	13	22
train-s745	局部也有一定影响	4	8
train-s746	北校区校园占地155亩	6	11
train-s746	教务区占地76亩	5	8
train-s746	建筑面积3.25万平方米	4	12
train-s747	清朝乾隆帝为四寺题写了匾额	9	13
train-s747	悬挂在四寺的大殿上	7	9
train-s748	1961年11月9日	6	10
train-s748	BrianEpstein第一次在酒吧里看到TheBeatles的表演	12	34
train-s749	欢庆中	2	3
train-s749	王子诚实英俊的手下克罗迪欧与园主雷昂纳多美丽温柔的女儿希罗一见钟情	15	33
train-s749	但王子另一位左膀右臂	7	10
train-s749	聪明英俊的班纳蒂克却与希罗机敏高傲的表姐碧翠丝水火不容	13	27
train-s749	一番唇枪舌剑之后	4	8
train-s749	两人互相表示不会笨到去爱上一个人	12	16
train-s750	虚荣心作怪的碧翠丝矢口否认曾爱过班纳蒂克	9	20
train-s750	并反要求班纳蒂克对她示爱	7	12
train-s751	该属共有约20种	6	8
train-s751	分布于温带地区	4	7
train-s752	拉丁语还存在大量语流音变现象	8	14
train-s752	但在今天能看到的文献中	8	11
train-s752	大部分音变已经反映在了文字拼写上	10	16
train-s752	只有少数例外	3	6
train-s753	拉丁语的母音的音量有长音和短音之分	12	17
train-s753	长音用一道横线̄表示	7	10
train-s754	中国战俘获得盟军的援助逐渐的得到军服与武器	12	21
train-s755	续部下学院的佛殿是整个拉卜楞寺现存唯一一座第一世嘉木样活佛时所修建的佛殿	22	36
train-s755	风格古典文物众多	4	8
train-s755	近300年来没有经过任何维修	8	14
train-s756	该地2001年总人口5653人	7	15
train-s756	其中男性3308人	4	9
train-s756	女性2345人	3	7
train-s756	06岁人口537人	6	9
train-s756	其中男293人	4	7
train-s756	女244人	3	5
train-s756	识字率84.43%	3	9
train-s756	其中男性为87.18%	4	11
train-s756	女性为80.55%	3	9
train-s757	该市镇总面积15.63平方公里	6	15
train-s757	2009年时的人口为90人	8	13
train-s758	它们很容易被训练	5	8
train-s758	是一个服从性高的犬种	8	10
train-s759	诊断犬髋关节形成不良需要直接的触诊和X光检查	13	22
train-s759	早期诊断治疗有助于减轻疼痛	7	13
train-s759	适当的用药并控制体重	6	10
train-s759	可以有效控制病情	4	8
train-s760	拉彼鲁兹海峡LaPerouseStrait或称宗谷海峡SōyaStrait	11	37
train-s760	位于俄罗斯萨哈林岛库页岛与日本北海道之间	12	20
train-s760	贯通日本海与鄂霍次克海的海峡	8	14
train-s761	最终国奥队一平二负小组淘汰	9	13
train-s761	杜伊也不出意料的离任	6	10
train-s762	2007年两会达成转会协议	7	13
train-s762	两人于2008年1月抵达曼联	9	14
train-s762	但由于未满18岁	5	8
train-s762	需留待7月生日后才可上阵	9	12
train-s763	拉日色布寺位于西藏自治区日喀则地区江孜县车仁乡加堆村境内	16	28
train-s763	距离加堆村中心大约1公里	7	12
train-s763	地处村旁的高处	5	7
train-s764	该市镇总面积5.9平方公里	6	13
train-s764	2009年时的人口为184人	8	14
train-s765	这杰作说服了大多数物理学家	9	13
train-s765	使他们觉得量子力学理论是正确的	9	15
train-s766	拉珀斯维尔是瑞士的城镇	5	11
train-s766	位于该国中西部	5	7
train-s766	由伯恩州负责管辖	5	8
train-s766	面积20.39平方公里	3	11
train-s766	海拔高度521米	4	8
train-s766	2011年人口2,389	4	12
train-s766	八成人口信奉基督教	5	9
train-s766	人口密度每平方公里117人	6	13
train-s767	拉美西斯一世的木乃伊在19世纪60年代被文物走私贩子用7埃镑一美元兑换大约6埃镑的价格卖到国外	29	47
train-s768	该清真寺现有总面积约为2600多平方米	10	19
train-s768	建筑面积约为1300平方米	6	13
train-s769	沃尔的语言学教育体现在他的书	10	14
train-s769	面试和演讲中	4	6
train-s770	修复者是资深古建筑专家冯冬青	9	14
train-s771	拿破仑是一名出色的军事家	8	12
train-s771	对当时的军事知识深有研究	7	12
train-s771	善于将各种军事策略运用在实战之中	10	16
train-s771	尤其是主张将火炮集中使用	7	12
train-s771	以及充分发挥骑兵的机动作用	7	13
train-s772	此外	1	2
train-s772	指数映射通常也不是满映射	7	12
train-s772	而是p的一个邻域	6	8
train-s773	该属共有约40种	6	8
train-s773	分布于亚洲热带地区	5	9
train-s774	C语言的结构体汇编语言对应为Record类型按顺序分配空间	15	29
train-s775	他总结说	3	4
train-s775	想要在技术上成功	6	8
train-s775	实情要凌驾于公关之上	6	10
train-s775	因为大自然是不可欺骗的	7	11
train-s776	参加的还有六千名NASA雇员和罹难宇航员的家人	14	23
train-s777	更明确地说	4	5
train-s777	报告也考虑到了意外的成因	8	12
train-s778	虽然在挑战者号事故后	7	10
train-s778	NASA已做出了重大的改革	7	13
train-s778	但许多评论者仍然认为它在组织文化与管理结构上的改变未能不会深入与持久	21	34
train-s779	江西曾出土三国时代东吴人所用的金质耳勺	13	19
train-s780	耳道受伤等将导致外耳道炎耳疖中耳炎	11	17
train-s781	挪威国家石油公司参与了许多管道的运作	10	18
train-s781	包括Zeepipe	2	9
train-s781	Statpipe	1	8
train-s781	EuropipeI和EuropipeII以及从挪威大陆架到西欧的Franpipe	15	40
train-s781	以及位于中亚的巴库第比利斯ceyhan管道	10	21
train-s782	挹江门	2	3
train-s782	是中国江苏南京城墙上的一座城门	10	15
train-s782	是连通南京城内与下关码头的重要通道	10	17
train-s783	该片上映后缔造了1亿7千6百万美元的美国国内票房与3亿5千3百万美元的全球票房成绩	20	41
train-s783	被誉为是自火狐狸Firefox之后	9	17
train-s783	最成功的一部空战电影	7	10
train-s784	在1555年	3	6
train-s784	哈布斯堡君主签署奥格斯堡宗教和约	6	16
train-s784	授与波希米亚人宗教自由	5	11
train-s785	从1949年这个系统建立到1989年它基本上没有任何变化	16	28
train-s786	十一岁的小学六年级生	7	10
train-s786	也是被选上的人	5	7
train-s787	他接着走向厨房	6	7
train-s787	在那里他看见黛比使用的晒衣绳架	9	15
train-s788	在此时	2	3
train-s788	黛比生下了两人的女儿娜塔莉	8	13
train-s788	黛比还必须到餐厅打工以弥补伊恩辞去工作后短少的收入	15	25
train-s789	接着在欢乐分队于德比大厅DerbyHall的现场演出中	14	27
train-s789	伊恩感到十分的不舒服	6	10
train-s789	并离开了舞台	4	6
train-s790	当时这三人正在批评自己乐团中的主唱	12	17
train-s790	而伊恩则在演唱会结束后试着接近三人的乐团	15	20
train-s790	并建议他可以担任主唱	6	10
train-s791	控制理论是工程学与数学的跨领域分支	11	17
train-s791	主要处理在有输入信号的动力系统的行为	11	18
train-s792	署名何家干	3	5
train-s793	在2008年	3	6
train-s793	冈恩为动物权利组织善待动物组织录制了一段视频	13	22
train-s793	就中国兔毛产业提出批评	6	11
train-s794	提康德罗加号在1973年退役除籍	7	16
train-s794	最终在1974年出售拆解	6	12
train-s795	清朝嘉庆年间	3	6
train-s795	本地居民在下海庙附近的下海浦上兴建一桥	13	19
train-s795	名为提篮桥	4	5
train-s795	该地因此得名	4	6
train-s796	作品以现在的时事为题材	7	11
train-s796	带领观者省思这些看似偶发的事件和整个大环境的结构	14	24
train-s796	为我们带来甚么	4	7
train-s797	第一届摩登天空音乐节于2007年10月2日至4日在北京海淀公园上演	21	33
train-s798	截止到2007年7月25日	8	13
train-s798	摸摸瓦里奥制造已在世界范围内卖出了215万份拷贝	13	24
train-s799	萨尔曼鲁西迪的第四部小说	6	12
train-s799	出版于1988年	4	8
train-s799	其灵感来源于穆罕默德的生活	7	13
train-s800	撒营盘镇是中国云南省昆明市禄劝彝族苗族自治县下辖的一个镇	20	28
train-s801	这时必须捡起袋中的14颗子球重新排在三角框线里	16	23
train-s801	除最前端脚点位置留空外	7	11
train-s801	其余各球仍紧密排列	5	9
train-s801	形成所谓的局间开球	6	9
train-s802	播客并不强求使用iPod或iTunes	8	19
train-s802	任何数字音频播放器或拥有适当软体的电脑都可以播放播客节目	16	28
train-s803	捡红点为一种扑克牌游戏	8	11
train-s803	在仅用一副52张牌的情况下仅适合2到4个人玩	18	22
train-s804	依靠操控性工作者为生	7	10
train-s804	在全世界很多国家都是违法行为	8	14
train-s805	很多拟杆菌纲的细菌种类生活在人或者动物的肠道中	14	23
train-s805	有些时候成为病原菌	6	9
train-s806	典型的果汁机有着类似花瓶的容器乘装欲打碎食材	14	22
train-s807	现代的系统学研究会收集各方面的资料	11	17
train-s807	包括DNA序列生化数据和形态学上的数据等	12	20
train-s808	世界上主要的葡萄酒产区位于南北半球的30°至50°之间	16	27
train-s808	越靠近赤道的产区收获季越早	8	13
train-s809	其时间影响着葡萄中的糖酸等物质的水平	13	18
train-s809	并最终取决于想要酿造的葡萄酒种类	11	16
train-s810	这样深的地底下到底埋藏什么秘密呢	10	16
train-s811	在1953年	3	6
train-s811	以菲德尔卡斯楚为首的165名革命份子向古巴圣地亚哥的蒙卡达兵营和巴亚莫兵营等次要目标进攻	23	44
train-s811	企图推翻巴蒂斯塔政权	4	10
train-s811	结果以失败收场	4	7
train-s812	在清晨五时十五分	6	8
train-s812	游击队开始进攻行动	5	9
train-s813	当天	1	2
train-s813	蒋介石致函马歇尔	4	8
train-s813	表明政府最大让步仍然是国府委员中共八名	11	19
train-s813	民盟四名	3	4
train-s813	无党无派名额中一名	6	9
train-s813	由中共推荐政府同意	5	9
train-s813	共十三名	3	4
train-s814	马歇尔感到苦恼	3	7
train-s814	他跟周恩来说	5	6
train-s814	如果中共明确不再相信他的公正立场	10	16
train-s814	他就退出调停	4	6
train-s815	腐败的定义因不同国家或法律体系而有不同	12	19
train-s816	而知情者介绍	4	6
train-s816	在故宫内开辟东西向道路	6	11
train-s816	也仅为当时众故宫改造方案之一	10	14
train-s817	这也让以梁思成为代表的保留古建筑派深感失望与气愤	17	24
train-s818	有些系统故意设计为不能进行完全自动故障转移	11	21
train-s818	而是需要管理员介入	5	9
train-s819	根据美国国旗法	4	7
train-s819	该誓言内容如下	4	7
train-s820	2009年有教友18,000人	6	15
train-s820	下辖三个堂区七名司铎	7	10
train-s821	教皇约翰十二世将其加冕为神圣罗马皇帝	10	18
train-s822	相反	1	2
train-s822	教皇可以干涉世俗事务	5	10
train-s822	通过将皇帝革除教籍的方式插手政务	9	16
train-s822	此外	1	2
train-s822	在罗马教会所拥有的中意大利地区的土地上	12	19
train-s822	教皇也成为不折不扣的世俗君王	8	14
train-s823	教练	1	2
train-s823	是体育队伍的管理职业	6	10
train-s823	通常担负着训练运动员	6	10
train-s823	策划球队整体技战术的工作	6	12
train-s823	也可以是体育老师的一种	8	11
train-s824	客观型可分为对错题多选题配对题等	14	16
train-s825	教育电视于1971年开始服务时	8	15
train-s825	播映小学三年级的节目	6	10
train-s825	随后节目每年递增一级	6	10
train-s825	至1974年推广至小学六年级	8	14
train-s826	当纯一在梦中不断与她们相识交往离别后	11	18
train-s826	他会寻回失落在记忆深处的碎片	9	14
train-s826	然后从梦境苏醒	4	7
train-s827	若利用无限精度算术的计算方式	8	14
train-s827	有些问题可以得到其精确的解	8	13
train-s828	另一种方式是歌手自己发布歌曲	9	14
train-s829	对于音频和视频	4	7
train-s829	有很多种方法可以绕开数位版权的控制	10	17
train-s830	第一步是验证这个公式在n=1时成立	11	17
train-s831	数据可视化的成功应归于其背后基本思想的完备性	16	22
train-s831	依据数据及其内在模式和关系	8	13
train-s831	利用计算机生成的图像来获得深入认识和知识	12	20
train-s832	数码电讯Digi是马来西亚一个先驱行动电话服务提供者	13	26
train-s832	使用016014拨号	4	10
train-s833	2006年时路透社曾形容该公司为美国色情片行业最有实力的公司之一	21	32
train-s834	当生物的形态周围的环境等因素发生变化的时候	13	21
train-s834	必然会造成认知生活方式等方面的改变	10	17
train-s835	在美国	2	3
train-s835	文化保守主义可能隐含在文化战争中采取保守立场	12	22
train-s836	社会保守主义者希望透过民法或法规	9	16
train-s836	保护传统道德与社会习俗	6	11
train-s837	在中国大陆发生的文化大革命	8	13
train-s837	有过很多不同的口号和标语	8	12
train-s837	有些被刷在建筑物上	7	9
train-s837	到如今还可以看到痕迹	6	10
train-s838	在美国	2	3
train-s838	这个词是用来诠释基于两套文化价值观的政治冲突	17	22
train-s838	其说法可追溯至20世纪60年代	9	15
train-s839	节目会以不同环节	5	8
train-s839	透过访问和即场表演方式	6	11
train-s839	介绍适合目标观众群的文化艺术活动	9	16
train-s839	增加他们对有关项目的兴趣	7	12
train-s840	12日晚上张治中还和周恩来通过电话	12	17
train-s840	请周恩来于次日13日中午吃饭谈话	10	16
train-s841	巴洛克文学是西方文艺复兴运动后期的文学流派	11	21
train-s841	以西班牙的贡哥拉主义法国的伏瓦蒂尔为代表	10	20
train-s841	并和古典主义文学和清教徒文学并称为十七世纪三大文学	16	25
train-s842	1989年	2	5
train-s842	当时的文康市政科和行政科合并改组成文康广播科	14	22
train-s842	辖下卫生事务部工作转交卫生署	8	14
train-s842	市政总署及区域市政总署亦脱离其管辖	10	17
train-s843	如果以现在路线要绕文武町一圈大约是由中山南路台大医院附近向北开始走	22	33
train-s843	至常德街左转至二二八公园门口沿着公园旁边	11	20
